event_date,latitude,longitude,DaysSince1985,Economic loss (w/Agriculture),Total Affected,Duration,timeline_event,CAMEOCode,Index,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected
"Wednesday, April 22, 2009",9.593749046,77.95749664,8877,,,1,-1,,7929,3,,,,,,
"Friday, July 10, 2009",29.38526154,79.4683609,8956,,,1,-1,,8050,3,,,,,,
"Sunday, August 02, 2009",12.83613682,79.70664978,8979,,,1,-1,,8122,3,,,,,,
"Sunday, November 08, 2009",10.36325741,77.98249054,9077,,,1,-1,,8340,3,,,,,,
"Sunday, November 15, 2009",12.1257,78.15429688,9084,,,1,-1,,8468,3,,,,,,
"Friday, February 05, 2010",11.93244,79.48204,9166,,,1,-1,,8721,3,,,,,,
"Monday, February 22, 2010",11.65212,78.15798,9183,,,1,-1,,8733,3,,,,,,
"Saturday, March 06, 2010",12.87086868,79.70879364,9195,,,1,-1,,8740,3,,,,,,
"Tuesday, March 16, 2010",8.792988777,78.14242554,9205,,,1,-1,,8750,3,,,,,,
"Saturday, May 22, 2010",11.93244,79.48204,9272,,,1,-1,,8850,3,,,,,,
"Tuesday, June 01, 2010",10.77472,78.69194,9282,,,1,-1,,8870,3,,,,,,
"Monday, June 14, 2010",9.92190361,78.1232605,9295,,,1,-1,,8893,3,,,,,,
"Saturday, June 26, 2010",10.95226288,76.91082764,9307,,,1,-1,,8911,3,,,,,,
"Tuesday, July 20, 2010",28.97780037,79.40170288,9331,,,1,-1,,8955,3,,,,,,
"Wednesday, September 08, 2010",30.23731,79.27945,9381,,,1,-1,,9105,3,,,,,,
"Monday, October 04, 2010",11.5072794,77.24662018,9407,,,1,-1,,9180,3,,,,,,
"Thursday, October 21, 2010",11.93244,79.48204,9424,,,1,-1,,9190,3,,,,,,
"Thursday, October 21, 2010",11.93244,79.48204,9424,,,1,-1,,9191,3,,,,,,
"Wednesday, October 27, 2010",12.23359966,79.07106781,9430,,,1,-1,,9199,3,,,,,,
"Thursday, October 28, 2010",12.87086868,79.70879364,9431,,,1,-1,,9201,3,,,,,,
"Tuesday, November 09, 2010",12.23359966,79.07106781,9443,,,1,-1,,9216,3,,,,,,
"Saturday, November 27, 2010",10.232481,77.48216248,9461,,,1,-1,,9230,3,,,,,,
"Thursday, December 02, 2010",11.23668,78.87092,9466,,,1,-1,,9235,3,,,,,,
"Sunday, December 12, 2010",11.93244,79.48204,9476,,,1,-1,,9251,3,,,,,,
"Sunday, January 02, 2011",10.95226288,76.91082764,9497,,,1,-1,,9266,3,,,,,,
"Wednesday, January 05, 2011",12.87086868,79.70879364,9500,,,1,-1,,9270,3,,,,,,
"Tuesday, January 18, 2011",12.23523808,79.07836914,9513,,,1,-1,,9275,3,,,,,,
"Monday, March 28, 2011",10.37528038,79.85028076,9582,,,1,-1,,9324,3,,,,,,
"Saturday, May 07, 2011",12.92146969,79.13156128,9622,,,1,-1,,9369,3,,,,,,
"Friday, May 27, 2011",13.07209206,80.20185852,9642,,,1,-1,,9429,3,,,,,,
"Saturday, May 28, 2011",11.93244,79.48204,9643,,,1,-1,,9434,3,,,,,,
"Thursday, June 02, 2011",9.593749046,77.95749664,9648,,,1,-1,,9446,3,,,,,,
"Thursday, June 09, 2011",12.39362144,78.63415527,9655,,,1,-1,,9458,3,,,,,,
"Monday, June 20, 2011",13.07209206,80.20185852,9666,,,1,-1,,9475,3,,,,,,
"Saturday, July 23, 2011",13.07209206,80.20185852,9699,,,1,-1,,9540,3,,,,,,
"Tuesday, September 27, 2011",12.87086868,79.70879364,9765,,,1,-1,,9804,3,,,,,,
"Tuesday, October 25, 2011",11.41131496,76.69270325,9793,,,1,-1,,9821,3,,,,,,
"Thursday, July 16, 2015",30.52593994,77.85016632,11153,,,1,-1,,11043,3,,,,,,
"Sunday, January 01, 2006",20.10806465,84.04166412,7670,,,1,-1,,3737,4,,,,,,
"Sunday, January 01, 2006",19.38820076,85.0490036,7670,,,1,-1,,3739,14,,,,,,
"Sunday, January 01, 2006",20.25270271,86.17910004,7670,,,1,-1,,3740,13,,,,,,
"Sunday, January 01, 2006",21.82422066,86.42418671,7670,,,1,-1,,3745,24,,,,,,
"Sunday, January 01, 2006",20.51589966,86.39798737,7670,,,1,-1,,3746,13,,,,,,
"Sunday, January 01, 2006",19.23039818,82.54985046,7670,,,1,-1,,3753,18,,,,,,
"Sunday, January 01, 2006",20.8077774,82.53410339,7670,,,1,-1,,3754,4,,,,,,
"Sunday, January 01, 2006",21.33270073,83.64330292,7670,,,1,-1,,3762,8,,,,,,
"Sunday, January 01, 2006",20.66290283,85.59790039,7670,,,1,-1,,3767,21,,,,,,
"Sunday, January 01, 2006",20.12689972,85.10469818,7670,,,1,-1,,3769,6,,,,,,
"Sunday, January 01, 2006",20.46570396,85.90019226,7670,,,1,-1,,3770,32,,,,,,
"Sunday, January 01, 2006",21.05760002,86.49620056,7670,,,1,-1,,3788,12,,,,,,
"Sunday, January 01, 2006",20.70140076,83.48519897,7670,,,1,-1,,3794,4,,,,,,
"Sunday, January 01, 2006",20.18630028,85.62259674,7670,,,1,-1,,3795,7,,,,,,
"Sunday, January 01, 2006",21.62999916,85.58000183,7670,,,1,-1,,3798,12,,,,,,
"Sunday, January 01, 2006",21.50135803,86.92394257,7670,,,1,-1,,3876,7,,,,,,
"Saturday, March 25, 2006",12.92147,79.13156,7753,,,1,-1,,4240,4,,,,,,
"Monday, May 01, 2006",19.80616,85.82948,7790,,,1,-1,,4429,5,,,,,,
"Thursday, June 01, 2006",21.35487175,85.19543457,7821,,,1,-1,,4597,4,,,,,,
"Thursday, June 08, 2006",20.84989929,86.33719635,7828,,,1,-1,,4619,5,,,,,,
"Sunday, June 11, 2006",10.87674141,78.81826782,7831,,,1,-1,,4628,4,,,,,,
"Friday, July 28, 2006",22.38343048,86.08386993,7878,,,1,-1,,4780,4,,,,,,
"Monday, August 14, 2006",21.82422066,86.42418671,7895,,,1,-1,,4832,6,,,,,,
"Saturday, August 26, 2006",28.95166588,79.44449615,7907,,,1,-1,,4889,5,,,,,,
"Tuesday, September 26, 2006",20.50292778,82.67156982,7938,,,1,-1,,4961,4,,,,,,
"Wednesday, October 04, 2006",20.32305717,86.530159,7946,,,1,-1,,4989,8,,,,,,
"Tuesday, December 26, 2006",11.40804,77.78331,8029,,,1,-1,,5097,4,,,,,,
"Sunday, February 11, 2007",29.38526154,79.4683609,8076,,,1,-1,,5235,4,,,,,,
"Thursday, April 19, 2007",11.94473457,79.47346497,8143,,,1,-1,,5348,8,,,,,,
"Monday, May 07, 2007",11.75663853,79.76290131,8161,,,1,-1,,5400,4,,,,,,
"Thursday, May 24, 2007",12.50795937,78.22254944,8178,,,1,-1,,5466,4,,,,,,
"Saturday, July 07, 2007",30.28876495,78.97772217,8222,,,1,-1,,5648,4,,,,,,
"Monday, August 13, 2007",29.7730999,80.28620148,8259,,,1,-1,,5811,4,,,,,,
"Friday, August 24, 2007",30.14570045,78.60009766,8270,,,1,-1,,5834,13,,,,,,
"Friday, November 02, 2007",10.78359985,79.13360596,8340,,,1,-1,,6168,6,,,,,,
"Wednesday, December 19, 2007",10.80082321,78.68991852,8387,,,1,-1,,6390,4,,,,,,
"Saturday, December 22, 2007",13.14291954,79.90753174,8390,,,1,-1,,6476,4,,,,,,
"Tuesday, December 25, 2007",11.75663853,79.76290131,8393,,,1,-1,,6521,4,,,,,,
"Wednesday, July 23, 2008",11.94473457,79.47346497,8604,,,1,-1,,7072,5,,,,,,
"Saturday, July 26, 2008",30.40360069,79.3309021,8607,,,1,-1,,7095,9,,,,,,
"Sunday, October 12, 2008",12.50795937,78.22254944,8685,,,1,-1,,7482,4,,,,,,
"Sunday, October 19, 2008",12.83613682,79.70664978,8692,,,1,-1,,7509,4,,,,,,
"Monday, November 24, 2008",10.78359985,79.13360596,8728,,,1,-1,,7645,5,,,,,,
"Wednesday, November 26, 2008",10.77317619,79.84144592,8730,,,1,-1,,7674,4,,,,,,
"Thursday, November 27, 2008",10.80082321,78.68991852,8731,,,1,-1,,7679,11,,,,,,
"Thursday, November 27, 2008",10.77317619,79.84144592,8731,,,1,-1,,7683,6,,,,,,
"Thursday, November 27, 2008",10.78359985,79.13360596,8731,,,1,-1,,7686,5,,,,,,
"Friday, November 28, 2008",10.76508427,79.63356018,8732,,,1,-1,,7708,5,,,,,,
"Friday, November 28, 2008",10.78359985,79.13360596,8732,,,1,-1,,7714,4,,,,,,
"Saturday, November 29, 2008",11.94473457,79.47346497,8733,,,1,-1,,7741,4,,,,,,
"Friday, December 05, 2008",11.75663853,79.76290131,8739,,,1,-1,,7803,4,,,,,,
"Tuesday, December 09, 2008",11.75663853,79.76290131,8743,,,1,-1,,7811,4,,,,,,
"Friday, December 12, 2008",9.358860016,78.83747101,8746,,,1,-1,,7825,5,,,,,,
"Thursday, September 17, 2009",12.92146969,79.13156128,9025,,,1,-1,,8241,4,,,,,,
"Saturday, November 07, 2009",11.94473457,79.47346497,9076,,,1,-1,,8326,4,,,,,,
"Monday, November 09, 2009",11.375,76.7583313,9078,,,1,-1,,8350,14,,,,,,
"Tuesday, November 10, 2009",11.375,76.7583313,9079,,,1,-1,,8382,29,,,,,,
"Sunday, March 28, 2010",11.29443645,76.93977356,9217,,,1,-1,,8755,5,,,,,,
"Tuesday, March 30, 2010",11.3379488,78.82061005,9219,,,1,-1,,8758,4,,,,,,
"Monday, April 12, 2010",12.1257,78.15429688,9232,,,1,-1,,8765,5,,,,,,
"Sunday, April 18, 2010",13.07209206,80.20185852,9238,,,1,-1,,8772,4,,,,,,
"Wednesday, April 28, 2010",12.23523808,79.07836914,9248,,,1,-1,,8781,5,,,,,,
"Wednesday, April 28, 2010",12.23523808,79.07836914,9248,,,1,-1,,8784,4,,,,,,
"Wednesday, April 28, 2010",12.23523808,79.07836914,9248,,,1,-1,,8785,4,,,,,,
"Thursday, April 29, 2010",10.66793,79.4632,9249,,,1,-1,,8786,8,,,,,,
"Tuesday, May 25, 2010",11.32411,77.74176,9275,,,1,-1,,8860,4,,,,,,
"Tuesday, June 15, 2010",10.7529,79.12047,9296,,,1,-1,,8895,4,,,,,,
"Thursday, June 17, 2010",12.30411,78.07747,9298,,,1,-1,,8898,18,,,,,,
"Wednesday, June 23, 2010",10.7529,79.12047,9304,,,1,-1,,8906,4,,,,,,
"Sunday, September 19, 2010",30.1485,78.7745,9392,,,1,-1,,9137,8,,,,,,
"Tuesday, November 09, 2010",12.98237228,79.12112427,9443,,,1,-1,,9214,4,,,,,,
"Sunday, December 05, 2010",13.07209206,80.20185852,9469,,,1,-1,,9239,116,,,,,,
"Monday, December 06, 2010",13.07209206,80.20185852,9470,,,1,-1,,9243,41,,,,,,
"Sunday, January 02, 2011",11.65212,78.15798,9497,,,1,-1,,9267,9,,,,,,
"Sunday, January 02, 2011",8.792988777,78.14242554,9497,,,1,-1,,9268,5,,,,,,
"Sunday, January 16, 2011",11.23668,78.87092,9511,,,1,-1,,9274,5,,,,,,
"Saturday, March 05, 2011",8.804470062,78.14324188,9559,,,1,-1,,9307,5,,,,,,
"Friday, March 11, 2011",13.07209206,80.20185852,9565,,,1,-1,,9314,4,,,,,,
"Monday, April 04, 2011",11.20293,77.33126,9589,,,1,-1,,9327,4,,,,,,
"Saturday, April 30, 2011",10.77317619,79.84144592,9615,,,1,-1,,9361,5,,,,,,
"Sunday, May 15, 2011",11.31409645,78.0851059,9630,,,1,-1,,9385,11,,,,,,
"Friday, May 20, 2011",9.836951256,78.09326172,9635,,,1,-1,,9414,4,,,,,,
"Sunday, June 19, 2011",12.1257,78.15429688,9665,,,1,-1,,9473,4,,,,,,
"Tuesday, September 06, 2011",11.93244,79.48204,9744,,,1,-1,,9734,4,,,,,,
"Sunday, September 11, 2011",11.20293,77.33126,9749,,,1,-1,,9751,6,,,,,,
"Monday, November 07, 2011",13.07209206,80.20185852,9806,,,1,-1,,9833,10,,,,,,
"Monday, November 07, 2011",13.07209206,80.20185852,9806,,,1,-1,,9834,34,,,,,,
"Monday, November 07, 2011",10.95226288,76.91082764,9806,,,1,-1,,9838,7,,,,,,
"Tuesday, December 06, 2011",9.453042984,77.79391479,9835,,,1,-1,,9864,4,,,,,,
"Sunday, December 25, 2011",13.33627701,79.44100189,9854,,,1,-1,,9874,22,,,,,,
"Wednesday, December 28, 2011",13.07209206,80.20185852,9857,,,1,-1,,9876,33,,,,,,
"Wednesday, December 28, 2011",12.23359966,79.07106781,9857,,,1,-1,,9879,21,,,,,,
"Wednesday, December 28, 2011",9.524751663,78.10205078,9857,,,1,-1,,9880,6,,,,,,
"Wednesday, December 28, 2011",9.453042984,77.79391479,9857,,,1,-1,,9882,4,,,,,,
"Tuesday, March 16, 2010",20.51589966,86.39798737,9205,,,2,-1,,8748,2,,,,,,
"Tuesday, May 25, 2010",22.11980057,84.03739929,9275,,,2,-1,,8857,2,,,,,,
"Tuesday, May 25, 2010",20.18630028,85.62259674,9275,,,2,-1,,8858,2,,,,,,
"Monday, May 24, 2010",12.23359966,79.07106781,9274,,,6,-1,,8851,1,1,,,,,
"Sunday, January 01, 2006",20.84989929,86.33719635,7670,,,1,-1,,3741,16,2,,,,,
"Sunday, January 01, 2006",19.80044174,85.82675171,7670,,,1,-1,,3755,13,17,,,,,
"Sunday, January 01, 2006",21.45942307,83.97433472,7670,,,1,-1,,3757,6,2,,,,,
"Sunday, January 01, 2006",22.11980057,84.03739929,7670,,,1,-1,,3760,13,1,,,,,
"Sunday, January 01, 2006",18.8132,82.71260071,7670,,,1,-1,,3826,5,9,,,,,
"Sunday, January 15, 2006",30.81329918,78.62000275,7684,,,1,-1,,3961,3,4,,,,,
"Friday, June 02, 2006",30.30603027,78.09859467,7822,,,1,-1,,4599,3,9,,,,,
"Monday, June 19, 2006",18.8579998,82.57109833,7839,,,1,-1,,4662,3,9,,,,,
"Friday, July 14, 2006",29.61421013,79.66487885,7864,,,1,-1,,4733,3,10,,,,,
"Thursday, August 17, 2006",30.25,79.33300018,7898,,,1,-1,,4851,3,3,,,,,
"Monday, November 13, 2006",12.66915512,79.28709412,7986,,,1,-1,,5061,3,4,,,,,
"Tuesday, January 23, 2007",30.24995232,79.46359253,8057,,,1,-1,,5201,7,4,,,,,
"Wednesday, January 24, 2007",9.453042984,77.79391479,8058,,,1,-1,,5204,3,7,,,,,
"Sunday, February 11, 2007",30.14850044,78.77449799,8076,,,1,-1,,5234,3,8,,,,,
"Saturday, February 17, 2007",30.1485,78.7745,8082,,,1,-1,,5246,4,10,,,,,
"Saturday, March 03, 2007",30.34432983,79.19981384,8096,,,1,-1,,5266,3,7,,,,,
"Thursday, May 17, 2007",30.30603027,78.09859467,8171,,,1,-1,,5435,5,4,,,,,
"Monday, May 21, 2007",29.58370209,80.21530151,8175,,,1,-1,,5448,4,14,,,,,
"Sunday, May 27, 2007",29.83621216,78.68686676,8181,,,1,-1,,5475,7,18,,,,,
"Saturday, June 30, 2007",30.1485,78.7745,8215,,,1,-1,,5615,3,22,,,,,
"Monday, July 02, 2007",29.83621216,78.68686676,8217,,,1,-1,,5623,3,11,,,,,
"Monday, July 09, 2007",30.31805,78.43576,8224,,,1,-1,,5663,4,2,,,,,
"Thursday, July 12, 2007",30.4666996,77.76809692,8227,,,1,-1,,5672,3,9,,,,,
"Friday, July 13, 2007",30.04319191,79.30979919,8228,,,1,-1,,5678,8,6,,,,,
"Monday, August 06, 2007",30.72999954,78.44999695,8252,,,1,-1,,5775,3,4,,,,,
"Thursday, August 30, 2007",30.4036,79.3309,8276,,,1,-1,,5864,10,22,,,,,
"Sunday, September 02, 2007",30.31805,78.43576,8279,,,1,-1,,5871,19,29,,,,,
"Sunday, September 09, 2007",29.90109062,79.61247253,8286,,,1,-1,,5895,8,26,,,,,
"Monday, September 17, 2007",30.1485,78.7745,8294,,,1,-1,,5914,7,16,,,,,
"Saturday, September 22, 2007",30.28876495,78.97772217,8299,,,1,-1,,5942,5,9,,,,,
"Tuesday, December 04, 2007",30.72999954,78.44999695,8372,,,1,-1,,6359,3,1,,,,,
"Friday, July 11, 2008",30.55480003,79.56600189,8592,,,1,-1,,6991,3,8,,,,,
"Thursday, July 17, 2008",29.33539963,80.09089661,8598,,,1,-1,,7029,17,19,,,,,
"Wednesday, August 20, 2008",30.24995232,79.46359253,8632,,,1,-1,,7274,6,8,,,,,
"Sunday, July 26, 2009",30.24995232,79.46359253,8972,,,1,-1,,8110,3,7,,,,,
"Friday, January 01, 2010",12.99423122,80.01779175,9131,,,1,-1,,8702,4,4,,,,,
"Sunday, February 14, 2010",11.94474,79.47347,9175,,,1,-1,,8726,3,1,,,,,
"Thursday, February 18, 2010",10.77472,78.69194,9179,,,1,-1,,8729,3,2,,,,,
"Tuesday, February 23, 2010",10.77411556,77.90703583,9184,,,1,-1,,8734,3,25,,,,,
"Thursday, March 18, 2010",12.87086868,79.70879364,9207,,,1,-1,,8752,4,14,,,,,
"Sunday, April 04, 2010",8.804470062,78.14324188,9224,,,1,-1,,8759,3,2,,,,,
"Sunday, April 04, 2010",12.1257,78.15429688,9224,,,1,-1,,8760,5,2,,,,,
"Monday, April 12, 2010",11.31409645,78.0851059,9232,,,1,-1,,8764,4,1,,,,,
"Wednesday, April 14, 2010",9.562950134,77.62426758,9234,,,1,-1,,8767,3,11,,,,,
"Monday, April 26, 2010",10.77472,78.69194,9246,,,1,-1,,8779,3,6,,,,,
"Thursday, April 29, 2010",10.66793,79.4632,9249,,,1,-1,,8787,4,5,,,,,
"Sunday, May 09, 2010",11.32411,77.74176,9259,,,1,-1,,8797,3,2,,,,,
"Monday, May 10, 2010",10.77472,78.69194,9260,,,1,-1,,8801,7,2,,,,,
"Monday, May 10, 2010",12.92146969,79.13156128,9260,,,1,-1,,8802,4,1,,,,,
"Thursday, May 13, 2010",11.23668,78.87092,9263,,,1,-1,,8823,4,2,,,,,
"Friday, May 14, 2010",10.77472,78.69194,9264,,,1,-1,,8830,4,34,,,,,
"Friday, May 14, 2010",11.93244,79.48204,9264,,,1,-1,,8831,7,9,,,,,
"Sunday, May 16, 2010",11.93244,79.48204,9266,,,1,-1,,8838,6,11,,,,,
"Tuesday, May 18, 2010",10.77472,78.69194,9268,,,1,-1,,8842,3,10,,,,,
"Friday, May 28, 2010",11.20293,77.33126,9278,,,1,-1,,8866,7,12,,,,,
"Friday, June 04, 2010",10.95226288,76.91082764,9285,,,1,-1,,8872,5,12,,,,,
"Saturday, June 05, 2010",10.01194,77.47860718,9286,,,1,-1,,8873,4,13,,,,,
"Saturday, June 05, 2010",10.00148,77.60711,9286,,,1,-1,,8874,11,18,,,,,
"Tuesday, June 08, 2010",10.77317619,79.84144592,9289,,,1,-1,,8879,4,1,,,,,
"Thursday, June 17, 2010",9.453042984,77.79391479,9298,,,1,-1,,8899,5,6,,,,,
"Saturday, August 21, 2010",30.72999954,78.44999695,9363,,,1,-1,,9059,8,4,,,,,
"Monday, September 20, 2010",29.3307972,79.74594879,9393,,,1,-1,,9140,5,12,,,,,
"Monday, October 18, 2010",9.11079,78.24161,9421,,,1,-1,,9185,4,2,,,,,
"Monday, October 18, 2010",11.21629,78.15446,9421,,,1,-1,,9186,8,7,,,,,
"Monday, October 18, 2010",12.23359966,79.07106781,9421,,,1,-1,,9188,3,2,,,,,
"Tuesday, October 19, 2010",8.916027069,78.02127075,9422,,,1,-1,,9189,3,5,,,,,
"Tuesday, October 26, 2010",12.87086868,79.70879364,9429,,,1,-1,,9196,3,1,,,,,
"Saturday, October 30, 2010",12.23523808,79.07836914,9433,,,1,-1,,9203,6,42,,,,,
"Sunday, December 12, 2010",8.792988777,78.14242554,9476,,,1,-1,,9252,5,15,,,,,
"Monday, December 20, 2010",12.23359966,79.07106781,9484,,,1,-1,,9257,4,31,,,,,
"Wednesday, December 22, 2010",12.87086868,79.70879364,9486,,,1,-1,,9262,3,3,,,,,
"Saturday, December 25, 2010",11.41131496,76.69270325,9489,,,1,-1,,9265,5,1,,,,,
"Tuesday, January 04, 2011",12.23359966,79.07106781,9499,,,1,-1,,9269,3,30,,,,,
"Sunday, January 16, 2011",8.792988777,78.14242554,9511,,,1,-1,,9273,6,5,,,,,
"Friday, January 21, 2011",9.593749046,77.95749664,9516,,,1,-1,,9276,7,15,,,,,
"Sunday, January 30, 2011",10.95226288,76.91082764,9525,,,1,-1,,9279,3,1,,,,,
"Wednesday, February 09, 2011",10.6406,77.0123,9535,,,1,-1,,9292,3,7,,,,,
"Friday, February 18, 2011",12.23359966,79.07106781,9544,,,1,-1,,9297,3,20,,,,,
"Friday, February 18, 2011",11.65212,78.15798,9544,,,1,-1,,9299,8,7,,,,,
"Sunday, March 06, 2011",12.92167854,80.11382294,9560,,,1,-1,,9309,4,3,,,,,
"Sunday, March 06, 2011",11.32411,77.74176,9560,,,1,-1,,9310,3,6,,,,,
"Wednesday, March 09, 2011",9.92190361,78.1232605,9563,,,1,-1,,9313,6,13,,,,,
"Sunday, March 13, 2011",12.92167854,80.11382294,9567,,,1,-1,,9315,3,2,,,,,
"Tuesday, March 15, 2011",10.72210979,77.51921082,9569,,,1,-1,,9317,3,10,,,,,
"Saturday, March 19, 2011",13.07209206,80.20185852,9573,,,1,-1,,9319,3,3,,,,,
"Tuesday, April 05, 2011",12.23359966,79.07106781,9590,,,1,-1,,9328,3,1,,,,,
"Monday, April 11, 2011",11.94474,79.47347,9596,,,1,-1,,9332,4,20,,,,,
"Saturday, April 16, 2011",11.23668,78.87092,9601,,,1,-1,,9337,3,14,,,,,
"Monday, April 18, 2011",12.23523808,79.07836914,9603,,,1,-1,,9344,5,8,,,,,
"Friday, April 22, 2011",9.92190361,78.1232605,9607,,,1,-1,,9353,4,4,,,,,
"Saturday, April 23, 2011",10.77472,78.69194,9608,,,1,-1,,9356,5,3,,,,,
"Tuesday, April 26, 2011",12.87086868,79.70879364,9611,,,1,-1,,9357,4,12,,,,,
"Tuesday, May 03, 2011",11.93244,79.48204,9618,,,1,-1,,9364,3,1,,,,,
"Tuesday, May 17, 2011",13.07209206,80.20185852,9632,,,1,-1,,9397,3,12,,,,,
"Tuesday, May 17, 2011",11.93244,79.48204,9632,,,1,-1,,9399,6,9,,,,,
"Wednesday, May 18, 2011",9.836951256,78.09326172,9633,,,1,-1,,9405,6,24,,,,,
"Monday, May 23, 2011",8.804470062,78.14324188,9638,,,1,-1,,9422,5,6,,,,,
"Tuesday, May 24, 2011",10.72210979,77.51921082,9639,,,1,-1,,9425,3,5,,,,,
"Friday, May 27, 2011",10.66793,79.4632,9642,,,1,-1,,9428,8,36,,,,,
"Saturday, May 28, 2011",10.01194,77.47860718,9643,,,1,-1,,9433,3,1,,,,,
"Saturday, May 28, 2011",11.93244,79.48204,9643,,,1,-1,,9436,3,2,,,,,
"Monday, June 06, 2011",12.23359966,79.07106781,9652,,,1,-1,,9452,4,11,,,,,
"Wednesday, June 15, 2011",10.77472,78.69194,9661,,,1,-1,,9462,3,5,,,,,
"Sunday, June 19, 2011",12.23523808,79.07836914,9665,,,1,-1,,9471,3,17,,,,,
"Friday, July 01, 2011",11.65212,78.15798,9677,,,1,-1,,9494,4,7,,,,,
"Sunday, July 03, 2011",10.01194,77.47860718,9679,,,1,-1,,9500,3,13,,,,,
"Monday, July 18, 2011",11.94474,79.47347,9694,,,1,-1,,9520,3,2,,,,,
"Monday, July 25, 2011",12.87086868,79.70879364,9701,,,1,-1,,9545,3,2,,,,,
"Saturday, July 30, 2011",9.92190361,78.1232605,9706,,,1,-1,,9563,4,3,,,,,
"Friday, August 05, 2011",9.453042984,77.79391479,9712,,,1,-1,,9581,6,7,,,,,
"Monday, August 15, 2011",12.23523808,79.07836914,9722,,,1,-1,,9601,3,35,,,,,
"Monday, August 15, 2011",9.358860016,78.83747101,9722,,,1,-1,,9603,3,3,,,,,
"Monday, August 22, 2011",12.23523808,79.07836914,9729,,,1,-1,,9651,3,38,,,,,
"Friday, September 02, 2011",12.1257,78.15429688,9740,,,1,-1,,9726,3,37,,,,,
"Monday, September 05, 2011",10.77472,78.69194,9743,,,1,-1,,9731,14,33,,,,,
"Tuesday, September 06, 2011",11.31409645,78.0851059,9744,,,1,-1,,9736,4,4,,,,,
"Thursday, September 15, 2011",13.07209206,80.20185852,9753,,,1,-1,,9774,10,66,,,,,
"Sunday, October 09, 2011",12.92146969,79.13156128,9777,,,1,-1,,9816,3,1,,,,,
"Thursday, November 03, 2011",11.31409645,78.0851059,9802,,,1,-1,,9829,6,12,,,,,
"Sunday, November 06, 2011",10.72210979,77.51921082,9805,,,1,-1,,9832,8,21,,,,,
"Monday, December 05, 2011",11.65212,78.15798,9834,,,1,-1,,9863,7,2,,,,,
"Tuesday, December 06, 2011",11.32411,77.74176,9835,,,1,-1,,9865,4,20,,,,,
"Monday, December 12, 2011",9.927440643,78.15029907,9841,,,1,-1,,9870,3,3,,,,,
"Wednesday, December 14, 2011",10.45087719,77.51485443,9843,,,1,-1,,9871,3,6,,,,,
"Monday, January 09, 2012",29.7730999,80.28620148,9869,,,1,-1,,9884,9,1,,,,,
"Friday, August 17, 2012",30.14242172,79.3942337,10090,,,1,-1,,10202,4,1,,,,,
"Tuesday, January 05, 2016",30.24995232,79.46359253,11326,,,1,-1,,11076,4,19,,,,,
"Tuesday, January 19, 2016",29.65827,79.45298,11340,,,1,-1,,11079,3,5,,,,,
"Tuesday, May 23, 2006",20.72212219,86.40963745,7812,,,1,-1,,4555,2,1,,,,,
"Tuesday, August 01, 2006",21.18829155,83.4630661,7882,,,1,-1,,4786,2,1,,,,,
"Saturday, August 19, 2006",30.06819916,80.23829651,7900,,,1,-1,,4858,2,2,,,,,
"Friday, September 29, 2006",9.453042984,77.79391479,7941,,,1,-1,,4965,2,10,,,,,
"Wednesday, October 18, 2006",12.23523808,79.07836914,7960,,,1,-1,,5018,2,1,,,,,
"Sunday, December 10, 2006",9.7236,78.82741,8013,,,1,-1,,5077,2,1,,,,,
"Friday, January 05, 2007",9.453042984,77.79391479,8039,,,1,-1,,5176,2,6,,,,,
"Friday, February 02, 2007",30.1485,78.7745,8067,,,1,-1,,5213,2,9,,,,,
"Monday, February 19, 2007",30.15999985,78.28510284,8084,,,1,-1,,5253,2,1,,,,,
"Sunday, March 11, 2007",30.15999985,78.28510284,8104,,,1,-1,,5280,2,7,,,,,
"Wednesday, April 04, 2007",30.1485,78.7745,8128,,,1,-1,,5308,2,2,,,,,
"Monday, April 09, 2007",30.31805,78.43576,8133,,,1,-1,,5319,2,5,,,,,
"Saturday, April 14, 2007",29.8383007,79.77390289,8138,,,1,-1,,5331,2,2,,,,,
"Saturday, April 14, 2007",30.1485,78.7745,8138,,,1,-1,,5332,2,43,,,,,
"Wednesday, April 25, 2007",30.34799957,78.39330292,8149,,,1,-1,,5364,2,37,,,,,
"Thursday, May 03, 2007",29.80786,78.75472,8157,,,1,-1,,5384,2,9,,,,,
"Thursday, June 07, 2007",30.31805,78.43576,8192,,,1,-1,,5526,2,1,,,,,
"Thursday, September 20, 2007",30.28876495,78.97772217,8297,,,1,-1,,5928,2,1,,,,,
"Tuesday, September 25, 2007",30.28876495,78.97772217,8302,,,1,-1,,5958,2,4,,,,,
"Sunday, October 21, 2007",30.1485,78.7745,8328,,,1,-1,,6036,2,12,,,,,
"Saturday, December 08, 2007",30.43670845,78.53540802,8376,,,1,-1,,6371,2,3,,,,,
"Monday, December 24, 2007",30.43670845,78.53540802,8392,,,1,-1,,6513,2,16,,,,,
"Saturday, February 14, 2009",29.38526154,79.4683609,8810,,,1,-1,,7887,2,2,,,,,
"Tuesday, January 26, 2010",11.93244,79.48204,9156,,,1,-1,,8714,2,3,,,,,
"Saturday, February 13, 2010",12.92147,79.13156,9174,,,1,-1,,8725,2,2,,,,,
