economic_loss,total_affected,duration,deaths,injured,houses_destroyed,economic_loss_infrastructure,houses_damaged,directly_affected,indirectly_affected,events,significantEvents,aidBeforeProtest,posNegRatio20Days,daysBeforePositive,daysBeforeNegative,Cluster
,,2,5.0,,,,,,5.0,1,0,,,,,1
,,2,7.0,,,,,,7.0,1,0,,,,,1
,,2,5.0,,,,,,5.0,37,0,0.0,0.0,31.0,201.0,0
,,2,3.0,,,,,,3.0,13,0,0.0,0.0,0.0,110.0,0
,,2,5.0,,,,,,5.0,19,0,0.0,0.0,24.0,53.0,1
,,2,4.0,,,,,,4.0,16,0,0.0,0.0,24.0,53.0,1
,,2,4.0,,,,,,4.0,2,0,0.0,0.0,,52.0,1
,,2,4.0,,,,,,4.0,1,0,,,,,1
,,1,,,,,,15214.0,15612.0,1,0,,,,,1
,,1,2.0,,211.0,,,,469807.0,1,0,,,,,1
,,1,,,633.0,,,,2390.0,1,0,,,,,1
,,1,,,388.0,,,,1570.0,1,0,,,,,1
,,1,,,605.0,,,,2695.0,1,0,,,,,1
,,1,1.0,,360.0,,,,1425.0,1,0,,,,,1
,,1,,,161.0,,,,770.0,1,0,,,,,1
,,1,4.0,,2.0,,,,17269.0,1,0,,,,,1
,,1,2.0,,295.0,,,,661285.0,1,0,,,,,1
,,1,,,71.0,,,,390.0,1,0,,,,,1
,,1,,,284.0,,,,2485.0,1,0,,,,,1
,,1,,,34.0,,,,50588.0,1,0,,,,,1
,,2,1.0,,585.0,,,,585.0,1,0,,,,,1
,,2,,,250.0,,,,1400.0,1,0,,,,,1
,,1,1.0,5.0,1.0,,,,,1,0,,,,,1
,,1,,1.0,1.0,,,,,1,0,,,,,1
,,1,3.0,1.0,2.0,,,,,1,0,,,,,1
,,1,2.0,1.0,1.0,,,,,1,0,,,,,1
,,1,13.0,3.0,6.0,,,,,1,0,,,,,1
,,1,,1.0,1.0,,,,,1,0,,,,,1
,,1,,1.0,1.0,,,,,1,0,,,,,1
,,1,,2.0,1.0,,,,,1,0,,,,,1
,,1,2.0,1.0,17.0,,,,,35,0,0.0,0.0,0.0,10.0,1
,,1,1.0,1.0,2.0,,,,,3,0,0.0,0.0,44.0,149.0,0
,,1,1.0,8.0,1.0,,,,,3,0,0.0,0.0,4.0,109.0,0
,,1,1.0,1.0,1.0,,,,,2,0,0.0,0.0,104.0,97.0,0
,,1,5.0,1.0,4.0,,,,,1,0,,,,,1
,,1,5.0,1.0,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,2.0,,1.0,,,,,3,0,0.0,0.0,44.0,149.0,0
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,1,1.0,,1.0,,,,,1,0,,,,,1
,,2,,,94.0,,,,,1,0,,,,,1
,,1,,,12.0,,,,,1,0,,,,,1
,,1,,,5.0,,,,,1,0,,,,,1
,,1,,,59.0,,,,,1,0,,,,,1
,,1,,,24.0,,,,,1,0,,,,,1
,,1,,,88.0,,,,,1,0,,,,,1
,,1,,,301.0,,,,,1,0,,,,,1
,,1,,,23.0,,,,,1,0,,,,,1
,,1,,,45.0,,,,,1,0,,,,,1
,,1,,,55.0,,,,,1,0,,,,,1
,,1,,,52.0,,,,,1,0,,,,,1
,,1,,,13.0,,,,,1,0,,,,,1
,,1,,,58.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,83.0,,,,,1,0,,,,,1
,,1,,,50.0,,,,,1,0,,,,,1
,,1,,,29.0,,,,,1,0,,,,,1
,,1,,,55.0,,,,,1,0,,,,,1
,,1,,,191.0,,,,,1,0,,,,,1
,,1,,,107.0,,,,,1,0,,,,,1
,,1,,,66.0,,,,,1,0,,,,,1
,,1,,,5.0,,,,,1,0,,,,,1
,,1,,,6.0,,,,,1,0,,,,,1
,,1,,,11.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,3.0,,,,,1,0,,,,,1
,,1,,,5.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,3.0,,,,,1,0,,,,,1
,,1,,,3.0,,,,,1,0,,,,,1
,,1,,,4.0,,,,,1,0,,,,,1
,,1,,,4.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,3.0,,,,,1,0,,,,,1
,,1,,,3.0,,,,,1,0,,,,,1
,,1,,,6.0,,,,,1,0,,,,,1
,,1,,,5.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,2.0,,,,,1,0,,,,,1
,,1,,,3.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,1,,,1.0,,,,,1,0,,,,,1
,,2,1.0,4.0,,,4.0,,13.0,1,0,,,,,1
,,2,1.0,10.0,,,5.0,,18.0,1,0,,,,,1
,,2,1.0,2.0,2.0,,13.0,,43.0,1,0,,,,,1
,,2,1.0,7.0,,,6.0,,26.0,54,10,0.0,0.0,129.0,299.0,0
,,2,1.0,6.0,,,5.0,,17.0,2,1,1.0,0.0,175.0,354.0,0
,55.0,2,1.0,2.0,2.0,,12.0,26.0,26.0,10,0,0.0,0.0,192.0,4.0,0
,83.0,2,1.0,3.0,6.0,,6.0,12.0,67.0,4,0,0.0,0.0,,86.0,1
,19.0,2,1.0,2.0,4.0,,4.0,4.0,12.0,6,1,0.0,0.0,113.0,235.0,0
,,2,1.0,10.0,20.0,,25.0,,45.0,2,0,0.0,0.0,,258.0,0
,102.0,2,1.0,5.0,4.0,,10.0,20.0,76.0,41,0,0.0,0.0,23.0,193.0,0
,,2,1.0,16.0,3.0,,16.0,,32.0,35,0,0.0,0.0,15.0,185.0,0
,,2,1.0,7.0,3.0,,16.0,,45.0,40,0,0.0,0.0,6.0,67.0,1
,108.0,2,1.0,2.0,5.0,,20.0,25.0,80.0,39,0,0.0,0.0,20.0,137.0,0
,44.0,2,3.0,7.0,,,9.0,17.0,17.0,1,0,0.0,0.0,,21.0,1
,,2,1.0,5.0,2.0,,24.0,,45.0,1,0,,,,,1
,,2,1.0,5.0,5.0,,15.0,,63.0,1,0,,,,,1
,,1,,,71.0,,211.0,6802.0,8421.0,1,0,,,,,1
,,1,5.0,,641.0,,5916.0,,802784.0,1,0,,,,,1
,,1,7.0,,361.0,,4925.0,,87673.0,1,0,,,,,1
,,1,,,2.0,,779.0,,444748.0,1,0,,,,,1
,,1,1.0,,132.0,,6563.0,,150000.0,1,0,,,,,1
,,1,1.0,,109.0,,1265.0,,582077.0,1,0,,,,,1
,,1,1.0,,1429.0,,21286.0,,57370.0,1,0,,,,,1
,,1,15.0,,46.0,,4606.0,,156000.0,1,0,,,,,1
,,1,1.0,,39.0,,249.0,,108456.0,1,0,,,,,1
,,1,,,41.0,,328.0,,107360.0,1,0,,,,,1
,,1,,,3.0,,15.0,,1641.0,1,0,,,,,1
,,1,2.0,,262.0,,4916.0,,8000.0,1,0,,,,,1
,,1,,,74.0,,1022.0,,8000.0,1,0,,,,,1
,,1,8.0,,187.0,,7483.0,,717080.0,1,0,,,,,1
,,1,2.0,,24.0,,893.0,,14970.0,1,0,,,,,1
,,1,3.0,,229.0,,3920.0,,358473.0,1,0,,,,,1
,,2,,,263.0,,7.0,,270.0,1,0,,,,,1
,,2,,,12.0,,24.0,,36.0,1,0,,,,,1
,,3,,,535.0,,52.0,,68215.0,1,0,,,,,1
,,4,1.0,,5019.0,,384.0,,68215.0,1,0,,,,,1
,,1,1.0,,664.0,,199.0,,1.0,1,0,,,,,1
,,5,,,380.0,,173.0,,213306.0,1,0,,,,,1
,,5,9.0,,5017.0,,2561.0,,20000.0,1,0,,,,,1
,,4,,,25.0,,74.0,,1500.0,1,0,,,,,1
,,4,,,4120.0,,229.0,,358473.0,1,0,,,,,1
,,5,4.0,,27342.0,,7501.0,,933390.0,1,0,,,,,1
,,1,,,7.0,,41.0,,2611.0,1,0,,,,,1
,,1,,,10.0,,328.0,,3231.0,1,0,,,,,1
,,1,,,2.0,,28.0,,317.0,1,0,,,,,1
,,5,12.0,,17903.0,,7739.0,,1723623.0,1,0,,,,,1
,,5,3.0,,2900.0,,1220.0,,191565.0,1,0,,,,,1
,,3,,,20.0,,379.0,,5500.0,1,0,,,,,1
,,2,4.0,,985.0,,456.0,,17447.0,1,0,,,,,1
,,2,,,219.0,,61.0,,1400.0,1,0,,,,,1
,,2,1.0,,5245.0,,2488.0,,21975.0,1,0,,,,,1
,,2,,,3267.0,,91.0,,16799.0,1,0,,,,,1
,,2,3.0,,358.0,,1406.0,,441497.0,1,0,,,,,1
,,2,,,6648.0,,3488.0,,7500.0,1,0,,,,,1
,,2,,,2043.0,,114.0,,40500.0,1,0,,,,,1
,,2,2.0,,345.0,,61.0,,1549.0,1,0,,,,,1
,,2,1.0,,5.0,,12.0,,12.0,1,0,,,,,1
,,2,1.0,,1.0,,1.0,,10.0,1,0,,,,,1
,,2,2.0,,20.0,,45.0,,65.0,6,1,0.0,0.0,11.0,124.0,0
,,2,1.0,,10.0,,26.0,,150.0,6,1,0.0,0.0,10.0,123.0,0
,,2,1.0,,10.0,,35.0,,61.0,2,1,0.0,0.0,239.0,316.0,0
,,2,2.0,,10.0,,35.0,,45.0,7,0,0.0,0.0,72.0,66.0,0
,,2,1.0,,12.0,,38.0,,138.0,2,0,0.0,0.0,,258.0,0
,,2,10.0,,65371.0,,13781.0,,1502000.0,4,0,0.0,0.0,0.0,74.0,1
,,2,,,1585.0,,6723.0,,630000.0,1,0,0.0,0.0,,27.0,1
,,2,1.0,,3244.0,,41.0,,548240.0,13,0,0.0,0.0,0.0,17.0,1
,,2,3.0,,40269.0,,49603.0,,1814775.0,8,0,0.0,0.0,,27.0,1
,,2,,,406.0,,16450.0,,480300.0,5,0,0.0,0.0,3.0,30.0,1
,,2,1.0,,1461.0,,1509.0,,900000.0,8,0,0.0,0.0,,27.0,1
,,2,,,988.0,,9774.0,,1553722.0,8,0,0.0,0.0,,27.0,1
,,2,1.0,,374.0,,11050.0,,145000.0,2,0,1.0,,3.0,0.0,1
,,2,,,2585.0,,11315.0,,65123.0,2,0,0.0,0.0,,80.0,1
,,2,3.0,,462.0,,1096.0,,1140309.0,3,0,2.0,,3.0,0.0,3
,,2,,,10042.0,,18785.0,,326845.0,3,0,2.0,,3.0,0.0,3
,,2,,,4279.0,,14694.0,,984000.0,7,0,0.0,0.0,,19.0,1
,,2,,,7510.0,,3937.0,,133100.0,13,0,0.0,0.0,0.0,17.0,1
,,2,1.0,,1664.0,,32207.0,,2234706.0,1,0,,,,,1
,,1,1.0,,,,93.0,,21906.0,1,0,,,,,1
,,2,1.0,,,,16.0,,16.0,1,0,,,,,1
,,5,7.0,,,,5609.0,,717080.0,1,0,,,,,1
,,1,4.0,,,,1761.0,,17611.0,1,0,,,,,1
,,1,1.0,,,,223.0,,1490.0,1,0,,,,,1
,,2,2.0,,,,2.0,,2.0,1,0,,,,,1
,,4,2.0,,,,5445.0,,50000.0,1,0,,,,,1
,,4,1.0,,,,1437.0,,261569.0,1,0,,,,,1
,,4,8.0,,,,34437.0,,772275.0,1,0,,,,,1
,,4,2.0,,,,1760.0,,338462.0,1,0,,,,,1
,,4,4.0,,,,2518.0,,252991.0,1,0,,,,,1
,,4,10.0,,,,6760.0,,622348.0,1,0,,,,,1
,,4,5.0,,,,5981.0,,20000.0,1,0,,,,,1
,,4,10.0,,,,8072.0,,147400.0,1,0,,,,,1
,,4,20.0,,,,31810.0,,759328.0,1,0,,,,,1
,,1,7.0,,,,2710.0,,27100.0,1,0,,,,,1
,,1,4.0,,,,890.0,,8900.0,1,0,,,,,1
,,1,11.0,,,,796.0,,7960.0,1,0,,,,,1
,,1,1.0,,,,664.0,,6640.0,1,0,,,,,1
,,2,5.0,,,,5.0,,150.0,1,0,,,,,1
,,4,14.0,,,,3587.0,,35870.0,1,0,,,,,1
,,4,1.0,,,,2905.0,,32100.0,1,0,,,,,1
,,2,1.0,,,,292.0,,1460.0,1,0,,,,,1
,,2,1.0,,,,480.0,,480.0,1,0,,,,,1
,,2,1.0,,,,155.0,,775.0,1,0,,,,,1
,,2,2.0,,,,2.0,,8440.0,1,0,,,,,1
,,2,1.0,,,,10.0,,2965.0,1,0,,,,,1
,,1,3.0,,,,338.0,,3033.0,1,0,,,,,1
,,2,1.0,,,,471.0,,2355.0,1,0,,,,,1
,,2,6.0,,,,763.0,,3815.0,1,0,,,,,1
,,2,2.0,,,,10.0,,200.0,1,0,,,,,1
,,2,1.0,,,,600.0,,3600.0,1,0,,,,,1
,,2,4.0,,,,564.0,,25000.0,1,0,,,,,1
,,2,4.0,,,,11699.0,,383670.0,1,0,,,,,1
,,2,1.0,,,,12489.0,,526923.0,1,0,,,,,1
,,2,1.0,,,,635.0,,139674.0,1,0,,,,,1
,,2,1.0,,,,25.0,,150.0,1,0,,,,,1
,,2,1.0,,,,30.0,,148.0,9,2,0.0,0.0,189.0,299.0,0
,,2,1.0,,,,10.0,,41.0,9,2,0.0,0.0,189.0,299.0,0
,,2,1.0,,,,12.0,,12.0,2,1,1.0,0.0,175.0,354.0,0
,,2,1.0,,,,12.0,,12.0,2,1,1.0,0.0,175.0,354.0,0
,,2,1.0,,,,12.0,,12.0,9,1,0.0,0.0,178.0,288.0,0
,,2,1.0,,,,10.0,,27.0,5,2,0.0,0.0,243.0,317.0,0
,,2,1.0,,,,20.0,,56.0,52,7,0.0,0.0,29.0,188.0,0
,,2,3.0,,,,45.0,,45.0,7,0,0.0,0.0,77.0,71.0,0
,,2,1.0,,,,25.0,,59.0,7,0,0.0,0.0,77.0,71.0,0
,,2,1.0,,,,10.0,,25.0,6,1,0.0,0.0,113.0,235.0,0
,,2,1.0,,,,12.0,,22.0,36,1,0.0,0.0,46.0,216.0,0
,,2,1.0,,,,27.0,,27.0,41,0,0.0,0.0,23.0,193.0,0
,,2,1.0,,,,10.0,,10.0,13,0,0.0,0.0,76.0,186.0,0
,,2,1.0,,,,12.0,,32.0,13,0,0.0,0.0,76.0,186.0,0
,,2,1.0,,,,16.0,,16.0,40,0,0.0,0.0,15.0,185.0,0
,,2,1.0,,,,38.0,,38.0,34,0,0.0,0.0,14.0,157.0,0
,,2,1.0,,,,16.0,,16.0,40,0,0.0,0.0,6.0,67.0,1
,,2,1.0,,,,25.0,,68.0,20,0,0.0,0.0,36.0,68.0,1
,,2,1.0,,,,25.0,,68.0,20,0,0.0,0.0,36.0,68.0,1
,,2,1.0,,,,25.0,,69.0,20,0,0.0,0.0,36.0,68.0,1
,,2,2.0,,,,40.0,,40.0,7,0,0.0,0.0,47.0,64.0,1
,,2,2.0,,,,36.0,,66.0,7,0,0.0,0.0,47.0,64.0,1
,,2,1.0,,,,25.0,,25.0,7,0,0.0,0.0,44.0,61.0,1
,,2,1.0,,,,197.0,,13475.0,2,0,,,0.0,,1
,,2,1.0,,,,65.0,,88.0,1,0,,,,,1
,,2,1.0,,,,4745.0,,728120.0,9,0,0.0,0.0,,17.0,1
,,2,4.0,,,,211755.0,,2200000.0,2,0,0.0,0.0,,64.0,1
,,2,2.0,,,,9389.0,,972000.0,1,0,0.0,,,16.0,1
,,2,2.0,,,,24016.0,,984000.0,7,0,0.0,0.0,,8.0,1
,,2,1.0,,,,4000.0,,57050.0,2,0,0.0,0.0,,21.0,1
,,2,4.0,,,,30.0,,30.0,1,0,0.0,,,10.0,1
,,2,4.0,,,,12.0,,45.0,1,0,0.0,,,10.0,1
,,1,,,,,895.0,,122.0,1,0,,,,,1
,,1,,,,,30.0,,1500.0,1,0,,,,,1
,,1,,,,,17.0,,5938.0,1,0,,,,,1
,,1,,,,,16.0,,24748.0,1,0,,,,,1
,,1,,,,,2005.0,,194082.0,1,0,,,,,1
,,1,,,,,6.0,,58.0,1,0,,,,,1
,,1,,,,,248.0,,3905.0,1,0,,,,,1
,,1,,,,,44.0,,224.0,1,0,,,,,1
,,1,,,,,366.0,,3660.0,1,0,,,,,1
,,1,,,,,13.0,,120.0,1,0,,,,,1
,,1,,,,,115.0,,1523.0,1,0,,,,,1
,,1,,,,,367.0,,1523.0,1,0,,,,,1
,,1,,,,,173.0,,1732.0,1,0,,,,,1
,,1,,,,,376.0,,3761.0,1,0,,,,,1
,,1,,,,,81.0,,822.0,1,0,,,,,1
,,1,,,,,271.0,,2710.0,1,0,,,,,1
,,1,,,,,449.0,,2249.0,1,0,,,,,1
,,4,,,,,231.0,,106902.0,1,0,,,,,1
,,4,,,,,16841.0,,71867.0,1,0,,,,,1
,,4,,,,,5641.0,,33646.0,1,0,,,,,1
,,4,,,,,2341.0,,81097.0,1,0,,,,,1
,,1,,,,,15.0,,150.0,1,0,,,,,1
,,1,,,,,152.0,,1520.0,1,0,,,,,1
,,1,,,,,316.0,,3160.0,1,0,,,,,1
,,1,,,,,11.0,,110.0,1,0,,,,,1
,,1,,,,,239.0,,2390.0,1,0,,,,,1
,,1,,,,,284.0,,2840.0,1,0,,,,,1
,,1,,,,,226.0,,2260.0,1,0,,,,,1
,,1,,,,,190.0,,1900.0,1,0,,,,,1
,,1,,,,,194.0,,1940.0,1,0,,,,,1
,,3,,,,,125.0,,1251.0,1,0,,,,,1
,,1,,,,,466.0,,4660.0,1,0,,,,,1
,,2,,,,,33.0,,336.0,1,0,,,,,1
,,2,,,,,381.0,,381.0,1,0,,,,,1
,,2,,,,,3.0,,201.0,1,0,,,,,1
,,2,,,,,13.0,,65.0,1,0,,,,,1
,,2,,,,,19.0,,110.0,1,0,,,,,1
,,2,,,,,68.0,,356.0,1,0,,,,,1
,,2,,,,,163.0,,815.0,1,0,,,,,1
,,2,,,,,478.0,,2890.0,1,0,,,,,1
,,2,,,,,75.0,,375.0,1,0,,,,,1
,,2,,,,,154.0,,776.0,1,0,,,,,1
,,2,,,,,152.0,,760.0,1,0,,,,,1
,,2,,,,,82.0,,410.0,1,0,,,,,1
,,2,,,,,544.0,,2720.0,1,0,,,,,1
,,2,,,,,424.0,,2120.0,1,0,,,,,1
,,2,,,,,153.0,,765.0,1,0,,,,,1
,,2,,,,,6.0,,30.0,1,0,,,,,1
,,2,,,,,15.0,,82.0,1,0,,,,,1
,,2,,,,,627.0,,3135.0,1,0,,,,,1
,,2,,,,,116.0,,696.0,1,0,,,,,1
,,2,,,,,1559.0,,7795.0,1,0,,,,,1
,,2,,,,,235.0,,1175.0,1,0,,,,,1
,,2,,,,,577.0,,3462.0,1,0,,,,,1
,,2,,,,,35.0,,210.0,1,0,,,,,1
,,2,,,,,33.0,,165.0,1,0,,,,,1
,,2,,,,,942.0,,4710.0,1,0,,,,,1
,,2,,,,,459.0,,2295.0,1,0,,,,,1
,,2,,,,,149.0,,894.0,1,0,,,,,1
,,2,,,,,21.0,,105.0,1,0,,,,,1
,,2,,,,,227.0,,1362.0,1,0,,,,,1
,,2,,,,,31.0,,121338.0,1,0,,,,,1
,,2,,,,,2631.0,,87661.0,1,0,,,,,1
,,2,,,,,5931.0,,37676.0,1,0,,,,,1
,,2,,,,,691.0,,57000.0,1,0,,,,,1
,,2,,,,,86.0,,74.0,1,0,,,,,1
,,2,,,,,176.0,,880.0,1,0,,,,,1
,,2,,,,,172.0,,1032.0,1,0,,,,,1
,,2,,,,,194.0,,970.0,1,0,,,,,1
,,2,,,,,17.0,,76.0,1,0,,,,,1
,,2,,,,,151.0,,6906.0,1,0,,,,,1
,,2,,,,,72.0,,432.0,1,0,,,,,1
,,2,,,,,725.0,,725.0,1,0,,,,,1
,,2,,,,,66.0,,375.0,9,0,0.0,0.0,,27.0,1
,,2,,,,,424.0,,40250.0,2,0,0.0,0.0,,80.0,1
,,2,,,,,2541.0,,1273452.0,9,0,0.0,0.0,,18.0,1
,,2,,,,,27177.0,,107205.0,4,0,0.0,,,20.0,1
,,2,,,,,18057.0,,86000.0,8,0,0.0,0.0,,16.0,1
,,2,,,,,21836.0,,1439000.0,8,0,0.0,0.0,,16.0,1
,,2,,,,,274.0,,6800.0,10,0,0.0,0.0,1.0,6.0,1
,,2,,,,,70530.0,,152335.0,8,0,0.0,0.0,,16.0,1
,,1,15.0,3.0,,,3.0,,,1,0,,,,,1
,,1,,2.0,8.0,,14.0,,,1,0,,,,,1
,,1,,3.0,,,3.0,,,1,0,,,,,1
,,1,,1.0,,,2.0,,,1,0,,,,,1
,,1,1.0,3.0,39.0,,762.0,,,1,0,,,,,1
,,1,,1.0,,,1.0,,,1,0,,,,,1
,,1,,2.0,49.0,,201.0,,,1,0,,,,,1
,,1,2.0,6.0,6.0,,6.0,,,1,0,,,,,1
,,1,,19.0,11.0,,202.0,,,1,0,,,,,1
,,1,1.0,2.0,6.0,,15.0,,,1,0,,,,,1
,,1,2.0,3.0,3.0,,6.0,,,1,0,,,,,1
,,1,,12.0,16.0,,369.0,,,1,0,,,,,1
,,1,,5.0,,,115.0,,,1,0,,,,,1
,,1,,1.0,,,1.0,,,1,0,,,,,1
,,1,,1.0,1.0,,2.0,,,1,0,,,,,1
,,1,1.0,1.0,,,1.0,,,1,0,,,,,1
,,1,,2.0,,,11.0,,,1,0,,,,,1
,,1,,1.0,,,50.0,,,1,0,,,,,1
,,1,,2.0,2.0,,1.0,,,1,0,,,,,1
,,1,32.0,13.0,126.0,,281.0,,,1,0,,,,,1
,,1,60.0,12.0,58.0,,7.0,,,12,0,0.0,0.0,4.0,198.0,0
,,1,11.0,11.0,160.0,,3789.0,,,302,0,0.0,0.0,2.0,48.0,2
,,1,29.0,3.0,5.0,,200.0,,,57,0,0.0,0.0,2.0,6.0,1
,,1,13.0,28.0,545.0,,2152.0,,,268,0,0.0,0.0,1.0,48.0,2
,,1,16.0,1.0,4.0,,957.0,,,293,0,0.0,0.0,2.0,48.0,2
,,1,12.0,16.0,176.0,,484.0,,,4,0,0.0,0.0,5.0,198.0,0
,,1,2.0,2.0,34.0,,119.0,,,11,0,0.0,0.0,2.0,196.0,0
,,1,3.0,2.0,10.0,,12.0,,,17,0,0.0,0.0,7.0,184.0,0
,,1,7.0,1.0,,,20.0,,,52,0,0.0,0.0,0.0,24.0,1
,,1,1.0,5.0,5.0,,14.0,,,5,0,0.0,0.0,39.0,7.0,1
,,1,4.0,3.0,10.0,,9.0,,,26,0,0.0,0.0,51.0,156.0,0
,,1,1.0,2.0,10.0,,10.0,,,10,0,0.0,0.0,29.0,164.0,0
,,1,2.0,3.0,20.0,,5.0,,,27,0,0.0,0.0,14.0,149.0,0
,,1,12.0,20.0,178.0,,1930.0,,,6,0,0.0,0.0,,114.0,0
,,1,1.0,4.0,10.0,,15.0,,,6,0,0.0,0.0,,100.0,1
,,1,,2.0,,,8.0,,,1,0,,,,,1
,,1,,1.0,1.0,,1.0,,,1,0,,,,,1
,,1,,1.0,6.0,,4.0,,,1,0,,,,,1
,,1,,1.0,9.0,,8.0,,,1,0,,,,,1
,,1,,3.0,,,1.0,,,1,0,,,,,1
,,1,1.0,,227.0,,1781.0,,,1,0,,,,,1
,,1,1.0,,139.0,,328.0,,,1,0,,,,,1
,,1,3.0,,10.0,,42.0,,,1,0,,,,,1
,,1,2.0,,,,1.0,,,1,0,,,,,1
,,1,1.0,,,,11.0,,,1,0,,,,,1
,,1,1.0,,,,2.0,,,1,0,,,,,1
,,1,2.0,,,,1.0,,,1,0,,,,,1
,,1,1.0,,,,8.0,,,1,0,,,,,1
,,1,1.0,,,,1.0,,,1,0,,,,,1
,,1,3.0,,,,8.0,,,1,0,,,,,1
,,1,1.0,,,,1.0,,,1,0,,,,,1
,,1,1.0,,1.0,,9.0,,,1,0,,,,,1
,,1,1.0,,,,1.0,,,1,0,,,,,1
,,1,3.0,,,,5.0,,,1,0,,,,,1
,,1,2.0,,2.0,,409.0,,,1,0,,,,,1
,,1,1.0,,,,1.0,,,1,0,,,,,1
,,1,1.0,,,,42.0,,,1,0,,,,,1
,,1,1.0,,10.0,,28.0,,,1,0,,,,,1
,,1,1.0,,5.0,,13.0,,,1,0,,,,,1
,,1,4.0,,1.0,,11.0,,,1,0,,,,,1
,,1,1.0,,2.0,,19.0,,,1,0,,,,,1
,,1,3.0,,115.0,,11.0,,,1,0,,,,,1
,,1,1.0,,46.0,,331.0,,,1,0,,,,,1
,,1,1.0,,,,1.0,,,1,0,,,,,1
,,1,2.0,,,,7.0,,,1,0,,,,,1
,,1,1.0,,,,8.0,,,1,0,,,,,1
,,1,5.0,,1.0,,11.0,,,1,0,,,,,1
,,1,1.0,,1.0,,6.0,,,1,0,,,,,1
,,1,1.0,,,,8.0,,,1,0,,,,,1
,,1,1.0,,,,2.0,,,289,0,0.0,0.0,1.0,48.0,2
,,1,16.0,,2.0,,5.0,,,65,0,0.0,0.0,2.0,6.0,1
,,1,1.0,,,,2.0,,,39,0,0.0,0.0,8.0,18.0,1
,,1,6.0,,4.0,,5.0,,,2,0,0.0,0.0,,167.0,0
,,1,2.0,,4.0,,2.0,,,3,0,0.0,0.0,52.0,157.0,0
,,1,4.0,,22.0,,17.0,,,10,0,0.0,0.0,29.0,164.0,0
,,1,1.0,,2.0,,1.0,,,23,0,0.0,0.0,6.0,141.0,0
,,1,6.0,,74.0,,264.0,,,1,0,,,,,1
,,1,1.0,,1.0,,1.0,,,1,0,,,,,1
,,1,1.0,,1.0,,8.0,,,1,0,,,,,1
,,1,,,1229.0,,1250.0,,,1,0,,,,,1
,,1,,,3025.0,,2657.0,,,1,0,,,,,1
,,1,,,83.0,,84.0,,,1,0,,,,,1
,,1,,,605.0,,817.0,,,1,0,,,,,1
,,1,,,132.0,,257.0,,,1,0,,,,,1
,,1,,,125.0,,566.0,,,1,0,,,,,1
,,1,,,2.0,,51.0,,,1,0,,,,,1
,,1,,,676.0,,139.0,,,1,0,,,,,1
