,State,District,Block,latLong
21953,Orissa,Bolangir,Balangir,"[20.7014, 83.4852]"
21954,Orissa,Bolangir,Tentelkhunti,"[20.7014, 83.4852]"
21955,Orissa,Bolangir,Tentelkhunti,"[20.7014, 83.4852]"
21956,Orissa,Bhadrak,Tihidi,"[20.988693237304688, 86.6340560913086]"
21957,Orissa,Bhadrak,Bonth,"[21.12150764465332, 86.32201385498047]"
21958,Orissa,Bhadrak,Bhandaripokhri,"[20.96152114868164, 86.36961364746094]"
21959,Orissa,Bhadrak,Bhadrak,"[21.057600021362305, 86.49620056152344]"
21960,Orissa,Bhadrak,Bhadrak,"[21.057600021362305, 86.49620056152344]"
21961,Orissa,Bhadrak,Bhadrak,"[21.057600021362305, 86.49620056152344]"
21962,Orissa,Bhadrak,Basudevpur,"[21.1232, 86.7478]"
21963,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21964,Orissa,Bhadrak,Basudevpur,"[21.1232, 86.7478]"
21965,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21966,Orissa,Bhadrak,Bhandaripokhri,"[20.96152114868164, 86.36961364746094]"
21967,Orissa,Bhadrak,Bhandaripokhri,"[20.96152114868164, 86.36961364746094]"
21968,Orissa,Bhadrak,,"[21.0576, 86.4962]"
21969,Orissa,Bargarh,,"[21.3327, 83.6433]"
21970,Orissa,Bargarh,Paikamal,"[20.92561, 82.81409]"
21971,Orissa,Bargarh,Barapalli,"[21.18451499938965, 83.5953140258789]"
21972,Orissa,,,"[22.46852, 88.0605]"
21973,Orissa,Bargarh,,"[21.3327, 83.6433]"
21974,Orissa,Bargarh,Bhatli,"[21.463193893432617, 83.53596496582031]"
21975,Orissa,Bargarh,Paikamal,"[20.92561, 82.81409]"
21976,Orissa,Balasore,Bhograi,"[21.663867950439453, 87.34620666503906]"
21977,Orissa,Balasore,Bhograi,"[21.663867950439453, 87.34620666503906]"
21978,Orissa,Balasore,Baliapal,"[21.699155807495117, 87.22672271728516]"
21979,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
21980,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
21981,Orissa,Angul,Talcher,"[20.9457, 85.2114]"
21982,Orissa,Angul,,"[20.76462, 85.1086]"
21983,Orissa,Angul,Banarpal,"[20.843814849853516, 85.2190170288086]"
21984,Orissa,Angul,,"[20.76462, 85.1086]"
21985,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
21986,Orissa,Balasore,,"[21.48626, 86.96113]"
21987,Orissa,,,"[22.46852, 88.0605]"
21988,Orissa,Angul,Banarpal,"[20.843814849853516, 85.2190170288086]"
21989,Orissa,Angul,Chhendipada,"[21.08509, 84.87957]"
21990,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
21991,Orissa,Malkangiri,,"[18.36427, 81.89306]"
21992,Orissa,,,"[22.46852, 88.0605]"
21993,Orissa,Rayagada,Gunupur,"[19.0806, 83.8079]"
21994,Orissa,Nayagarh,Dasapalla,"[20.327245712280273, 84.85330963134766]"
21995,Orissa,,,"[22.46852, 88.0605]"
21996,Orissa,Nayagarh,,"[20.1269, 85.1047]"
21997,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
21998,Orissa,Kandhamal,,"[20.12906, 84.04595]"
21999,Orissa,Kandhamal,,"[20.12906, 84.04595]"
22000,Orissa,Jajpur,Dharmasala,"[20.849899291992188, 86.33719635009766]"
22001,Orissa,Bhadrak,Bhadrak,"[21.057600021362305, 86.49620056152344]"
22002,Orissa,Sonepur,,"[20.8475, 83.894]"
22003,Orissa,Bargarh,,"[21.3327, 83.6433]"
22004,Orissa,Angul,,"[20.76462, 85.1086]"
22005,Orissa,Khurda,Bhubaneswar,"[20.27261, 85.83312]"
22006,Orissa,Khurda,,"[28.2563, 77.84562]"
22007,Orissa,Khurda,Khurda,"[20.18630027770996, 85.62259674072266]"
22008,Orissa,Khurda,Bolgarh,"[20.17524, 85.28013]"
22009,Orissa,Khurda,Khurda,"[20.18630027770996, 85.62259674072266]"
22010,Orissa,Khurda,Bhubaneswar,"[20.27261, 85.83312]"
22011,Orissa,Khurda,Tangi,"[19.9223, 85.39521]"
22012,Orissa,Khurda,Banpur,"[26.46289, 80.32336]"
22013,Orissa,Khurda,Bhubaneswar,"[20.27261, 85.83312]"
22014,Orissa,Angul,,"[20.76462, 85.1086]"
22015,Orissa,Dhenkanal,Dhenkanal,"[21.17681, 84.87129]"
22016,Orissa,Khurda,Bhubaneswar,"[20.27261, 85.83312]"
22024,Orissa,Puri,Satyabadi,"[19.80044174194336, 85.82675170898438]"
22025,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
22026,Orissa,Puri,Puri Sadar,"[19.80616, 85.82948]"
22039,Orissa,Puri,Krishnaprasad,"[28.62542, 77.29098]"
22040,Orissa,Puri,Puri Sadar,"[19.80616, 85.82948]"
22044,Orissa,Kalahandi,Koksara,"[19.669248580932617, 82.7055435180664]"
22045,Orissa,Kalahandi,Jaipatna,"[19.478933334350586, 82.80683135986328]"
22056,Orissa,Malkangiri,Mathili,"[18.55249, 82.20737]"
22057,Orissa,Malkangiri,Kudumulugumma,"[18.37896, 82.1808]"
22058,Orissa,Malkangiri,Porhia,"[18.36427, 81.89306]"
22059,Orissa,Malkangiri,Kalimela,"[18.06907, 81.75861]"
22060,Orissa,Deogarh,,"[25.52953, 73.90899]"
22083,Orissa,Mayurbhanj,Barasahi,"[21.72884, 86.74835]"
22084,Orissa,Mayurbhanj,Raruan,"[21.95796012878418, 85.85476684570312]"
22085,Orissa,Mayurbhanj,Bahalda,"[22.38343048095703, 86.08386993408203]"
22086,Orissa,Mayurbhanj,Karanjia,"[21.7642, 85.9761]"
22087,Orissa,Mayurbhanj,Baripada,"[21.928937911987305, 86.7624282836914]"
22112,Orissa,Jajpur,Sukinda,"[20.973012924194336, 85.90994262695312]"
22113,Orissa,Jajpur,Rasulpur,"[20.826610565185547, 86.19819641113281]"
22114,Orissa,Jajpur,Bari,"[20.691240310668945, 86.34871673583984]"
22115,Orissa,Jajpur,Binjharpur,"[20.722122192382812, 86.40963745117188]"
22116,Orissa,Jajpur,Dasarathpur,"[20.83784, 86.44306]"
22117,Orissa,Jajpur,Jajpur,"[20.8499, 86.3372]"
22118,Orissa,Bargarh,Bijepur,"[21.188291549682617, 83.46306610107422]"
22119,Orissa,Jajpur,Binjharpur,"[20.722122192382812, 86.40963745117188]"
22141,Orissa,Jajpur,Dharmasala,"[20.849899291992188, 86.33719635009766]"
22142,Orissa,Jajpur,Sukinda,"[20.973012924194336, 85.90994262695312]"
22143,Orissa,Jajpur,Sukinda,"[20.973012924194336, 85.90994262695312]"
22144,Orissa,Jajpur,Jajpur,"[20.8499, 86.3372]"
22145,Orissa,Jajpur,Jajpur,"[20.8499, 86.3372]"
22148,Orissa,Jajpur,Binjharpur,"[20.722122192382812, 86.40963745117188]"
22149,Orissa,Bargarh,Sohela,"[21.30076, 83.39719]"
22150,Orissa,Bargarh,Jharbandh,"[21.071422576904297, 82.78682708740234]"
22151,Orissa,Bargarh,Padampur,"[21.332700729370117, 83.64330291748047]"
22152,Orissa,Bargarh,Bargarh,"[21.3327, 83.6433]"
22153,Orissa,Bargarh,Bijepur,"[21.188291549682617, 83.46306610107422]"
22154,Orissa,Bargarh,Sohela,"[21.30076, 83.39719]"
22155,Orissa,Bargarh,Jharbandh,"[21.071422576904297, 82.78682708740234]"
22156,Orissa,Bargarh,Paikamal,"[20.92561, 82.81409]"
22157,Orissa,Bargarh,Gaisilat,"[20.960649490356445, 83.32316589355469]"
22158,Orissa,Bargarh,Padampur,"[21.332700729370117, 83.64330291748047]"
22159,Orissa,Bargarh,Barapalli,"[21.18451499938965, 83.5953140258789]"
22160,Orissa,Bargarh,Bheden,"[21.195846557617188, 83.746826171875]"
22161,Orissa,Bargarh,Attabira,"[21.3719482421875, 83.78266143798828]"
22162,Orissa,Bargarh,Ambobhona,"[21.57861, 83.47569]"
22163,Orissa,Bargarh,Bhatli,"[21.463193893432617, 83.53596496582031]"
22164,Orissa,Bargarh,Bargarh,"[21.3327, 83.6433]"
22233,Orissa,Cuttack,Cuttack Sadar,"[20.389930725097656, 85.90860748291016]"
22234,Orissa,Cuttack,Cuttack Sadar,"[20.389930725097656, 85.90860748291016]"
22235,Orissa,Cuttack,Tangi Chaudwar,"[19.92230224609375, 85.39521026611328]"
22236,Orissa,Cuttack,Tangi Chaudwar,"[19.92230224609375, 85.39521026611328]"
22237,Orissa,Cuttack,Tangi Chaudwar,"[19.92230224609375, 85.39521026611328]"
22238,Orissa,Cuttack,Tigiria,"[20.468530654907227, 85.51480102539062]"
22239,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
22240,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
22241,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
22242,Orissa,Cuttack,Mahanga,"[20.561424255371094, 86.1952896118164]"
22243,Orissa,Cuttack,Mahanga,"[20.561424255371094, 86.1952896118164]"
22244,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
22245,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
22246,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
22247,Orissa,Cuttack,Niali,"[20.13541603088379, 86.06061553955078]"
22248,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
22249,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
22250,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
22251,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
22252,Orissa,Cuttack,Narasinghpur,"[20.46316, 85.08401]"
22281,Orissa,Angul,Talcher,"[20.9457, 85.2114]"
22282,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
22283,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
22284,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
22285,Orissa,Angul,Talcher,"[20.9457, 85.2114]"
22289,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
22290,Orissa,Cuttack,Narasinghpur,"[20.46316, 85.08401]"
22291,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
22292,Orissa,Cuttack,Tigiria,"[20.468530654907227, 85.51480102539062]"
22293,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
22294,Orissa,Cuttack,Niali,"[20.13541603088379, 86.06061553955078]"
22295,Orissa,Cuttack,,"[20.4657, 85.90019]"
22296,Orissa,Cuttack,Mahanga,"[20.561424255371094, 86.1952896118164]"
22297,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
22298,Orissa,Cuttack,Tangi Chaudwar,"[19.92230224609375, 85.39521026611328]"
22299,Orissa,Cuttack,Cuttack Sadar,"[20.389930725097656, 85.90860748291016]"
22300,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22301,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22302,Orissa,Angul,Chhendipada,"[21.08509, 84.87957]"
22303,Orissa,Angul,Kishorenagar,"[20.961524963378906, 84.47026824951172]"
22304,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
22305,Orissa,Angul,Banarpal,"[20.843814849853516, 85.2190170288086]"
22306,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
22313,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22314,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22315,Orissa,Sundargarh,Rajgangpur,"[22.18630027770996, 84.58399963378906]"
22316,Orissa,Sundargarh,Rajgangpur,"[22.18630027770996, 84.58399963378906]"
22317,Orissa,Sundargarh,Rajgangpur,"[22.18630027770996, 84.58399963378906]"
22318,Orissa,Sundargarh,Rajgangpur,"[22.18630027770996, 84.58399963378906]"
22319,Orissa,Sundargarh,Lefripada,"[22.1198, 84.0374]"
22320,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22321,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22322,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22323,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22324,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22336,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
22337,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22338,Orissa,Angul,Kishorenagar,"[20.961524963378906, 84.47026824951172]"
22339,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
22353,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
22376,Orissa,Kandhamal,G.Udyagiri,"[20.124300003051758, 84.36820220947266]"
22377,Orissa,Kandhamal,Daringbodi,"[19.90643882751465, 84.12342834472656]"
22378,Orissa,Kandhamal,Baliguda,"[20.202869415283203, 83.87226867675781]"
22379,Orissa,Kandhamal,Phulbani,"[20.470699310302734, 84.23629760742188]"
22380,Orissa,Kandhamal,Kotgarh,"[19.83777, 83.72701]"
22381,Orissa,Kandhamal,Chakapad,"[20.2873477935791, 84.4786148071289]"
22382,Orissa,Kandhamal,Raikia,"[20.05866813659668, 84.24060821533203]"
22383,Orissa,Kandhamal,Tikaballi,"[20.245805740356445, 84.35321807861328]"
22406,Orissa,Jagatsingpur,Kujang,"[20.323057174682617, 86.53015899658203]"
22407,Orissa,Jagatsingpur,Tirtol,"[20.30594253540039, 86.34710693359375]"
22408,Orissa,Jagatsingpur,Jagatsingpur,"[20.2527, 86.1791]"
22413,Orissa,Kendrapara,Mahakalpara,"[20.5159, 86.39799]"
22414,Orissa,Kendrapara,Marsaghai,"[20.43535, 86.4741]"
22415,Orissa,Kendrapara,Rajnagar,"[20.6912841796875, 86.955078125]"
22416,Orissa,Kendrapara,,"[20.5159, 86.39799]"
22417,Orissa,Kendrapara,Pattamundai,"[20.579599380493164, 86.55940246582031]"
22418,Orissa,Kendrapara,Aul,"[20.67836570739746, 86.64388275146484]"
22419,Orissa,Kendrapara,Kendrapara,"[20.515899658203125, 86.39798736572266]"
22420,Orissa,Kendrapara,Rajnagar,"[20.6912841796875, 86.955078125]"
22421,Orissa,Kendrapara,Rajkanika,"[20.734695434570312, 86.69771575927734]"
22422,Orissa,Kendrapara,Aul,"[20.67836570739746, 86.64388275146484]"
22423,Orissa,Kendrapara,Aul,"[20.67836570739746, 86.64388275146484]"
22424,Orissa,Kendrapara,Aul,"[20.67836570739746, 86.64388275146484]"
22425,Orissa,Kendrapara,Mahakalpara,"[20.5159, 86.39799]"
22426,Orissa,Kendrapara,Garadpur,"[20.385393142700195, 86.38314819335938]"
22440,Orissa,Koraput,Borigumma,"[19.048866271972656, 82.5532455444336]"
22441,Orissa,Koraput,,"[18.8132, 82.7126]"
22442,Orissa,Koraput,,"[18.8132, 82.7126]"
22443,Orissa,Koraput,Pottangi,"[18.563823699951172, 82.96144104003906]"
22444,Orissa,Koraput,Narayanpatna,"[18.88001, 83.16869]"
22445,Orissa,Koraput,Kotpad,"[19.141199111938477, 82.32420349121094]"
22446,Orissa,Koraput,Koraput,"[18.8132, 82.7126]"
22447,Orissa,Koraput,Jeypore,"[18.857999801635742, 82.57109832763672]"
22448,Orissa,Koraput,Jeypore,"[18.857999801635742, 82.57109832763672]"
22449,Orissa,Koraput,Narayanpatna,"[18.88001, 83.16869]"
22450,Orissa,Bolangir,,"[20.7014, 83.4852]"
22451,Orissa,Koraput,Pottangi,"[18.563823699951172, 82.96144104003906]"
22452,Orissa,Bolangir,Patnagarh,"[20.7079, 83.1291]"
22453,Orissa,Bolangir,Bangomunda,"[20.34158, 82.90816]"
22454,Orissa,Bolangir,,"[20.7014, 83.4852]"
22455,Orissa,Bolangir,,"[20.7014, 83.4852]"
22456,Orissa,Bolangir,Patnagarh,"[20.7079, 83.1291]"
22457,Orissa,Bolangir,,"[20.7014, 83.4852]"
22458,Orissa,Bolangir,Titilagarh,"[20.2852, 83.1546]"
22459,Orissa,Bolangir,,"[20.7014, 83.4852]"
22460,Orissa,Bolangir,Balangir,"[20.7014, 83.4852]"
22472,Orissa,Rayagada,Rayagada,"[19.1754, 83.4109]"
22473,Orissa,Rayagada,Bissam - Cuttack,"[19.51569938659668, 83.50540161132812]"
22474,Orissa,Rayagada,Gunupur,"[19.0806, 83.8079]"
22475,Orissa,Rayagada,Kashipur,"[19.355295181274414, 83.1202392578125]"
22513,Orissa,Nuapara,Boden,"[20.258220672607422, 82.57524108886719]"
22514,Orissa,Nuapara,Khariar,"[20.2936, 82.7604]"
22515,Orissa,Nuapara,Komna,"[20.502927780151367, 82.67156982421875]"
22516,Orissa,Nuapara,Nuapara,"[20.807777404785156, 82.53410339355469]"
22517,Orissa,Nuapara,Nuapara,"[20.807777404785156, 82.53410339355469]"
22518,Orissa,Nuapara,Komna,"[20.502927780151367, 82.67156982421875]"
22527,Orissa,Boudh,Kantamal,"[20.646652221679688, 83.74107360839844]"
22528,Orissa,Boudh,Harvanga,"[20.84445, 84.30723]"
22529,Orissa,Boudh,Boudh,"[20.844446182250977, 84.30723571777344]"
22530,Orissa,Boudh,Kantamal,"[20.646652221679688, 83.74107360839844]"
22531,Orissa,Boudh,Boudh,"[20.844446182250977, 84.30723571777344]"
22532,Orissa,Boudh,Kantamal,"[20.646652221679688, 83.74107360839844]"
22608,Orissa,Ganjam,Digapahandi,"[19.37540054321289, 84.5730972290039]"
22609,Orissa,Ganjam,Chikiti,"[19.200599670410156, 84.60209655761719]"
22610,Orissa,Ganjam,Bhanjanagar,"[19.9286, 84.5782]"
22611,Orissa,Ganjam,Aska,"[19.614099502563477, 84.66600036621094]"
22612,Orissa,Ganjam,Sheragad,"[19.51173, 84.60465]"
22613,Orissa,Ganjam,Kabisuryanagar,"[19.585922241210938, 84.75157928466797]"
22614,Orissa,Ganjam,Polasara,"[19.697500228881836, 84.81620025634766]"
22615,Orissa,Ganjam,Khallikote,"[19.606319427490234, 85.07584381103516]"
22616,Orissa,Cuttack,,"[20.4657, 85.90019]"
22617,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
22618,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
22619,Orissa,Cuttack,Narasinghpur,"[20.46316, 85.08401]"
22620,Orissa,Cuttack,Baramba,"[20.41994, 85.34004]"
22621,Orissa,Cuttack,Tigiria,"[20.468530654907227, 85.51480102539062]"
22622,Orissa,Cuttack,Athgarh,"[20.51712, 85.629]"
22623,Orissa,Cuttack,Salepur,"[20.48011589050293, 86.09795379638672]"
22624,Orissa,Cuttack,Nischintakoili,"[20.477825164794922, 86.18402862548828]"
22625,Orissa,Cuttack,Mahanga,"[20.561424255371094, 86.1952896118164]"
22626,Orissa,Cuttack,Niali,"[20.13541603088379, 86.06061553955078]"
22627,Orissa,Cuttack,Kantapara,"[20.24554443359375, 85.98004913330078]"
22628,Orissa,Cuttack,Tangi Chaudwar,"[19.92230224609375, 85.39521026611328]"
22738,Orissa,Nayagarh,Rampur,"[20.05309, 85.33812]"
22739,Orissa,Nayagarh,Dasapalla,"[20.327245712280273, 84.85330963134766]"
22740,Orissa,Nayagarh,Khandapara,"[20.26420783996582, 85.17481231689453]"
22741,Orissa,Nayagarh,Nayagarh,"[20.1269, 85.1047]"
22742,Orissa,Nayagarh,Rampur,"[20.05309, 85.33812]"
22743,Orissa,Nayagarh,Dasapalla,"[20.327245712280273, 84.85330963134766]"
22744,Orissa,Nayagarh,Khandapara,"[20.26420783996582, 85.17481231689453]"
22745,Orissa,Nayagarh,Nayagarh,"[20.1269, 85.1047]"
22759,Orissa,Ganjam,Chatrapur,"[19.357099533081055, 84.98310089111328]"
22760,Orissa,Ganjam,Hinjilicut,"[19.48390007019043, 84.74440002441406]"
22761,Orissa,Ganjam,Hinjilicut,"[19.48390007019043, 84.74440002441406]"
22762,Orissa,Ganjam,Buguda,"[19.81130027770996, 84.78949737548828]"
22763,Orissa,Nuapara,Khariar,"[20.2936, 82.7604]"
22771,Orissa,Cuttack,Banki,"[20.35946273803711, 85.4625015258789]"
22772,Orissa,Cuttack,Barang,"[20.412982940673828, 85.82857513427734]"
22773,Orissa,Cuttack,Cuttack Sadar,"[20.389930725097656, 85.90860748291016]"
22783,Orissa,Rayagada,Rayagada,"[19.1754, 83.4109]"
22784,Orissa,Rayagada,Bissam - Cuttack,"[19.51569938659668, 83.50540161132812]"
22785,Orissa,Rayagada,Gunupur,"[19.0806, 83.8079]"
22786,Orissa,Rayagada,Gunupur,"[19.0806, 83.8079]"
22787,Orissa,Rayagada,Kashipur,"[19.355295181274414, 83.1202392578125]"
22855,Orissa,Gajapati,Mohana,"[19.447895050048828, 84.26140594482422]"
22856,Orissa,Gajapati,Paralakemedi,"[18.78569984436035, 84.08170318603516]"
22901,Orissa,Rayagada,Rayagada,"[19.1754, 83.4109]"
22902,Orissa,Rayagada,Padmapur,"[19.239444732666016, 83.82097625732422]"
22913,Orissa,Rayagada,Kashipur,"[19.355295181274414, 83.1202392578125]"
22932,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
22933,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
22934,Orissa,Angul,Kaniha,"[21.093616485595703, 85.05315399169922]"
22936,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22937,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22938,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22939,Orissa,Angul,Pallahara,"[21.35487174987793, 85.1954345703125]"
22940,Orissa,Angul,Chhendipada,"[21.08509, 84.87957]"
22941,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
22942,Orissa,Angul,Kishorenagar,"[20.961524963378906, 84.47026824951172]"
22943,Orissa,Angul,Kishorenagar,"[20.961524963378906, 84.47026824951172]"
22944,Orissa,Angul,Athamallik,"[20.72664451599121, 84.53363800048828]"
22946,Orissa,Angul,Anugul,"[20.76462, 85.1086]"
22948,Orissa,Sundargarh,,"[22.1198, 84.0374]"
22949,Orissa,Sonepur,,"[20.8475, 83.894]"
22950,Orissa,Sambalpur,,"[21.45942, 83.97433]"
22951,Orissa,Rayagada,,"[19.1754, 83.4109]"
22952,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
22953,Orissa,Nuapara,,"[20.80778, 82.5341]"
22954,Orissa,Nayagarh,,"[20.1269, 85.1047]"
22955,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
22956,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
22957,Orissa,Malkangiri,,"[18.36427, 81.89306]"
22958,Orissa,Koraput,,"[18.8132, 82.7126]"
22959,Orissa,Khurda,,"[28.2563, 77.84562]"
22960,Orissa,Keonjhar,,"[22.46852, 88.0605]"
22961,Orissa,Kendrapara,,"[20.5159, 86.39799]"
22962,Orissa,Kandhamal,,"[20.12906, 84.04595]"
22963,Orissa,Kalahandi,,"[19.87989, 82.74615]"
22964,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
22965,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
22966,Orissa,Jagatsingpur,,"[20.2527, 86.1791]"
22967,Orissa,Ganjam,,"[19.3882, 85.049]"
22968,Orissa,Gajapati,,"[20.29747, 85.82522]"
22969,Orissa,Dhenkanal,,"[21.17681, 84.87129]"
22970,Orissa,Deogarh,,"[25.52953, 73.90899]"
22971,Orissa,Cuttack,,"[20.4657, 85.90019]"
22972,Orissa,Boudh,,"[20.84445, 84.30723]"
22973,Orissa,Bolangir,,"[20.7014, 83.4852]"
22974,Orissa,Bhadrak,,"[21.0576, 86.4962]"
22975,Orissa,Bargarh,,"[21.3327, 83.6433]"
22976,Orissa,Balasore,,"[21.48626, 86.96113]"
22977,Orissa,Angul,,"[20.76462, 85.1086]"
23128,Orissa,Sundargarh,,"[22.1198, 84.0374]"
23129,Orissa,Sonepur,,"[20.8475, 83.894]"
23130,Orissa,Sambalpur,,"[21.45942, 83.97433]"
23131,Orissa,Rayagada,,"[19.1754, 83.4109]"
23132,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
23133,Orissa,Nuapara,,"[20.80778, 82.5341]"
23134,Orissa,Nayagarh,,"[20.1269, 85.1047]"
23135,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
23136,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
23137,Orissa,Malkangiri,,"[18.36427, 81.89306]"
23138,Orissa,Koraput,,"[18.8132, 82.7126]"
23139,Orissa,Khurda,,"[28.2563, 77.84562]"
23140,Orissa,Keonjhar,,"[22.46852, 88.0605]"
23141,Orissa,Kendrapara,,"[20.5159, 86.39799]"
23142,Orissa,Kandhamal,,"[20.12906, 84.04595]"
23143,Orissa,Kalahandi,,"[19.87989, 82.74615]"
23144,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
23145,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
23146,Orissa,Jagatsingpur,,"[20.2527, 86.1791]"
23147,Orissa,Ganjam,,"[19.3882, 85.049]"
23148,Orissa,Gajapati,,"[20.29747, 85.82522]"
23149,Orissa,Dhenkanal,,"[21.17681, 84.87129]"
23150,Orissa,Deogarh,,"[25.52953, 73.90899]"
23151,Orissa,Cuttack,,"[20.4657, 85.90019]"
23152,Orissa,Boudh,,"[20.84445, 84.30723]"
23153,Orissa,Bolangir,,"[20.7014, 83.4852]"
23154,Orissa,Bhadrak,,"[21.0576, 86.4962]"
23155,Orissa,Bargarh,,"[21.3327, 83.6433]"
23156,Orissa,Balasore,,"[21.48626, 86.96113]"
23306,Orissa,Sundargarh,,"[22.1198, 84.0374]"
23307,Orissa,Sonepur,,"[20.8475, 83.894]"
23308,Orissa,Sambalpur,,"[21.45942, 83.97433]"
23309,Orissa,Rayagada,,"[19.1754, 83.4109]"
23310,Orissa,Puri,,"[19.80044174194336, 85.82675170898438]"
23311,Orissa,Nuapara,,"[20.80778, 82.5341]"
23312,Orissa,Nayagarh,,"[20.1269, 85.1047]"
23313,Orissa,Nabrangpur,,"[19.2304, 82.54985]"
23314,Orissa,Mayurbhanj,,"[21.89563, 86.41018]"
23315,Orissa,Malkangiri,,"[18.36427, 81.89306]"
23316,Orissa,Koraput,,"[18.8132, 82.7126]"
23317,Orissa,Khurda,,"[28.2563, 77.84562]"
23318,Orissa,Keonjhar,,"[22.46852, 88.0605]"
23319,Orissa,Kendrapara,,"[20.5159, 86.39799]"
23320,Orissa,Kandhamal,,"[20.12906, 84.04595]"
23321,Orissa,Kalahandi,,"[19.87989, 82.74615]"
23322,Orissa,Jharsuguda,,"[21.78605, 83.66065]"
23323,Orissa,Jajpur,,"[20.849899291992188, 86.33719635009766]"
23324,Orissa,Jagatsingpur,,"[20.2527, 86.1791]"
23325,Orissa,Ganjam,,"[19.3882, 85.049]"
23326,Orissa,Gajapati,,"[20.29747, 85.82522]"
23327,Orissa,Dhenkanal,,"[21.17681, 84.87129]"
23328,Orissa,Deogarh,,"[25.52953, 73.90899]"
23329,Orissa,Cuttack,,"[20.4657, 85.90019]"
23330,Orissa,Boudh,,"[20.84445, 84.30723]"
23331,Orissa,Bolangir,,"[20.7014, 83.4852]"
23332,Orissa,Bhadrak,,"[21.0576, 86.4962]"
23333,Orissa,Bargarh,,"[21.3327, 83.6433]"
23334,Orissa,Balasore,,"[21.48626, 86.96113]"
23335,Orissa,Angul,,"[20.76462, 85.1086]"
23336,Orissa,Sundargarh,,"[22.1198, 84.0374]"
23337,Orissa,Sonepur,,"[20.8475, 83.894]"
23338,Orissa,Sambalpur,,"[21.45942, 83.97433]"
23339,Orissa,Rayagada,,"[19.1754, 83.4109]"
